Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
847,P522572.44.2,Qibit-Issar[1]PN,{m}qi₂-bit-{d}15,Qibit-Issar,Qibit-Issar,1,PN,"['𒁹', '𒆠', '𒂍', '𒀭', '𒌋𒐊']",𒁹𒆠𒂍𒀭𒌋𒐊,{m}qi₂-bit-{d}15,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522572,44,2,witness
848,P522572.44.3,+mār-damqi[chariot fighter]N$,{lu₂}DUMU.SIG,mār-damqi,mār-damqi,chariot fighter,N,"['𒇽', '𒌉', '𒋝']",𒇽𒌉𒋝,{LU₂}DUMU.SIG,"['complete', 'complete', 'complete']",0.0,,,P522572,44,3,witness
849,P522572.45.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522572,45,1,witness
850,P522572.45.2,Nabu-remanni[1]PN,{m}{d}PA-rem₂-a-ni,Nabu-remanni,Nabu-remanni,1,PN,"['𒁹', '𒀭', '𒉺', '𒀖', '𒀀', '𒉌']",𒁹𒀭𒉺𒀖𒀀𒉌,{m}{d}PA-rem₂-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522572,45,2,witness
851,P522572.45.3,tupšarru[scribe]N,{lu₂}A.BA,tupšarru,ṭupšarru,scribe,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,,,P522572,45,3,witness
852,P522572.47.1,ṣābit[keeper]N,ṣa-bit,ṣābit,ṣābitu,keeper,N,"['𒍝', '𒂍']",𒍝𒂍,ṣa-bit,"['complete', 'complete']",0.0,,,P522572,47,1,witness
853,P522572.47.2,ṭuppi[tablet]N,IM,ṭuppi,ṭuppu,tablet,N,['𒅎'],𒅎,IM,['complete'],0.0,,,P522572,47,2,witness
854,P522572.48.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522572,48,1,witness
855,P522572.48.2,Ṣalmu[1]PN,{m}ṣal-mu,Ṣalmu,Ṣalmu,1,PN,"['𒁹', '𒉌', '𒈬']",𒁹𒉌𒈬,{m}ṣal-mu,"['complete', 'complete', 'complete']",0.0,,PN,P522572,48,2,witness
856,P522572.48.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522572,48,3,witness
857,P522572.48.4,La-qepi[1]PN,{m}la-qe-pu,La-qepi,La-qepu,1,PN,"['𒁹', '𒆷', '𒆥', '𒁍']",𒁹𒆷𒆥𒁍,{m}la-qe-pu,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522572,48,4,witness
858,P522572.50.1,Ayyaru[1]MN,{iti}GU₄,Ayyaru,Ayyaru,1,MN,"['𒌗', '𒄞']",𒌗𒄞,{ITI}GU₄,"['complete', 'complete']",0.0,,MN,P522572,50,1,date
859,P522572.50.2,u,UD-15-KAM₂,,,,u,"['𒌓', '𒌋𒐊', '𒆚']",𒌓𒌋𒐊𒆚,UD-15-KAM₂,"['complete', 'complete', 'complete']",0.0,,,P522572,50,2,date
860,P522572.50.3,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,,P522572,50,3,date
861,P522572.50.4,Nabu-šarru-uṣur[1]PN,{m}{d}PA-MAN-PAB,Nabu-šarru-uṣur,Nabu-šarru-uṣur,1,PN,"['𒁹', '𒀭', '𒉺', '𒌋𒌋', '𒉽']",𒁹𒀭𒉺𒌋𒌋𒉽,{m}{d}PA-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522572,50,4,date
862,P522572.50.5,šakin[appointee]N&māt[land]N,{lu₂}GAR.KUR,šakin,šaknu,appointee,N,"['𒇽', '𒃻', '𒆳']",𒇽𒃻𒆳,{LU₂}GAR.KUR,"['complete', 'complete', 'complete']",0.0,,,P522572,50,5,date
864,P522572.50.6,Marqasu[1]GN,{uru}mar-BAN,Marqasu,Marqasu,1,GN,"['𒌷', '𒈥', '𒉼']",𒌷𒈥𒉼,{URU}mar-BAN,"['complete', 'complete', 'complete']",0.0,,GN,P522572,50,6,date
865,P522572.51.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522572,51,1,witness
866,P522572.51.2,Hadianu[1]PN,{m}ha-di₃-a-ni,Hadianu,Hadianu,1,PN,"['𒁹', '𒄩', '𒋾', '𒀀', '𒉌']",𒁹𒄩𒋾𒀀𒉌,{m}ha-di₃-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522572,51,2,witness
867,P522572.51.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522572,51,3,witness
868,P522572.51.4,Pirʾ-dananu[1]PN,{m}pir-da-na-ni,Pirʾ-dananu,Pirʾ-dananu,1,PN,"['𒁹', '𒌓', '𒁕', '𒈾', '𒉌']",𒁹𒌓𒁕𒈾𒉌,{m}pir-da-na-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522572,51,4,witness
869,P522572.52.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522572,52,1,witness
870,P522572.52.2,Nabu-duru-kuṣur[1]PN,{m}{d}PA-BAD₃-ku₈-PAB,Nabu-duru-kuṣur,Nabu-duru-kuṣur,1,PN,"['𒁹', '𒀭', '𒉺', '𒂦', '𒄖', '𒉽']",𒁹𒀭𒉺𒂦𒄖𒉽,{m}{d}PA-BAD₃-ku₈-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522572,52,2,witness
